alias,food_key,language,source
plain hard Pretzel chips,fndds_pretzel_chips_hard_plain,en,usda_fndds_generated
"Snack mix, plain (Chex Mix)",fndds_snack_mix_plain_chex_mix,en,usda_fndds_exact
Snack mix plain Chex Mix,fndds_snack_mix_plain_chex_mix,en,usda_fndds_generated
"Pretzels, hard, flavored",fndds_pretzels_hard_flavored,en,usda_fndds_exact
Pretzels hard flavored,fndds_pretzels_hard_flavored,en,usda_fndds_generated
flavored hard Pretzels,fndds_pretzels_hard_flavored,en,usda_fndds_generated
"Pretzels, hard, multigrain",fndds_pretzels_hard_multigrain,en,usda_fndds_exact
Pretzels hard multigrain,fndds_pretzels_hard_multigrain,en,usda_fndds_generated
multigrain hard Pretzels,fndds_pretzels_hard_multigrain,en,usda_fndds_generated
"Pretzels, soft, multigrain",fndds_pretzels_soft_multigrain,en,usda_fndds_exact
Pretzels soft multigrain,fndds_pretzels_soft_multigrain,en,usda_fndds_generated
multigrain soft Pretzels,fndds_pretzels_soft_multigrain,en,usda_fndds_generated
"Pretzels, soft, gluten free",fndds_pretzels_soft_gluten_free,en,usda_fndds_exact
Pretzels soft gluten free,fndds_pretzels_soft_gluten_free,en,usda_fndds_generated
gluten free soft Pretzels,fndds_pretzels_soft_gluten_free,en,usda_fndds_generated
"Pretzels, hard, plain, salted",fndds_pretzels_hard_plain_salted,en,usda_fndds_exact
Pretzels hard plain salted,fndds_pretzels_hard_plain_salted,en,usda_fndds_generated
salted plain hard Pretzels,fndds_pretzels_hard_plain_salted,en,usda_fndds_generated
"Pretzel chips, hard, flavored",fndds_pretzel_chips_hard_flavored,en,usda_fndds_exact
Pretzel chips hard flavored,fndds_pretzel_chips_hard_flavored,en,usda_fndds_generated
flavored hard Pretzel chips,fndds_pretzel_chips_hard_flavored,en,usda_fndds_generated
"Pretzels, hard, yogurt coated",fndds_pretzels_hard_yogurt_coated,en,usda_fndds_exact
Pretzels hard yogurt coated,fndds_pretzels_hard_yogurt_coated,en,usda_fndds_generated
yogurt coated hard Pretzels,fndds_pretzels_hard_yogurt_coated,en,usda_fndds_generated
"Pretzels, hard, cheese filled",fndds_pretzels_hard_cheese_filled,en,usda_fndds_exact
Pretzels hard cheese filled,fndds_pretzels_hard_cheese_filled,en,usda_fndds_generated
cheese filled hard Pretzels,fndds_pretzels_hard_cheese_filled,en,usda_fndds_generated
Croutons,fndds_croutons,en,usda_fndds_exact
Rice cake,fndds_rice_cake,en,usda_fndds_exact
Rice paper,fndds_rice_paper,en,usda_fndds_exact
Pita chips,fndds_pita_chips,en,usda_fndds_exact
Melba toast,fndds_melba_toast,en,usda_fndds_exact
Bagel chips,fndds_bagel_chips,en,usda_fndds_exact
Popcorn cake,fndds_popcorn_cake,en,usda_fndds_exact
Zwieback toast,fndds_zwieback_toast,en,usda_fndds_exact
"Crackers, milk",fndds_crackers_milk,en,usda_fndds_exact
Crackers milk,fndds_crackers_milk,en,usda_fndds_generated
milk Crackers,fndds_crackers_milk,en,usda_fndds_generated
"Crackers, rice",fndds_crackers_rice,en,usda_fndds_exact
Crackers rice,fndds_crackers_rice,en,usda_fndds_generated
rice Crackers,fndds_crackers_rice,en,usda_fndds_generated
"Crackers, matzo",fndds_crackers_matzo,en,usda_fndds_exact
Crackers matzo,fndds_crackers_matzo,en,usda_fndds_generated
matzo Crackers,fndds_crackers_matzo,en,usda_fndds_generated
"Crackers, water",fndds_crackers_water,en,usda_fndds_exact
Crackers water,fndds_crackers_water,en,usda_fndds_generated
water Crackers,fndds_crackers_water,en,usda_fndds_generated
"Crackers, wheat",fndds_crackers_wheat,en,usda_fndds_exact
Crackers wheat,fndds_crackers_wheat,en,usda_fndds_generated
wheat Crackers,fndds_crackers_wheat,en,usda_fndds_generated
"Crackers, oyster",fndds_crackers_oyster,en,usda_fndds_exact
Crackers oyster,fndds_crackers_oyster,en,usda_fndds_generated
oyster Crackers,fndds_crackers_oyster,en,usda_fndds_generated
"Crackers, saltine",fndds_crackers_saltine,en,usda_fndds_exact
Crackers saltine,fndds_crackers_saltine,en,usda_fndds_generated
saltine Crackers,fndds_crackers_saltine,en,usda_fndds_generated
"Crackers, saltine, multigrain",fndds_crackers_saltine_multigrain,en,usda_fndds_exact
Crackers saltine multigrain,fndds_crackers_saltine_multigrain,en,usda_fndds_generated
multigrain saltine Crackers,fndds_crackers_saltine_multigrain,en,usda_fndds_generated
"Crackers, saltine, reduced fat",fndds_crackers_saltine_reduced_fat,en,usda_fndds_exact
Crackers saltine reduced fat,fndds_crackers_saltine_reduced_fat,en,usda_fndds_generated
reduced fat saltine Crackers,fndds_crackers_saltine_reduced_fat,en,usda_fndds_generated
Milk 'n Cereal bar,fndds_milk_n_cereal_bar,en,usda_fndds_exact
"Snack bar, oatmeal",fndds_snack_bar_oatmeal,en,usda_fndds_exact
Snack bar oatmeal,fndds_snack_bar_oatmeal,en,usda_fndds_generated
oatmeal Snack bar,fndds_snack_bar_oatmeal,en,usda_fndds_generated
"Cereal or granola bar, nonfat",fndds_cereal_or_granola_bar_nonfat,en,usda_fndds_exact
Cereal or granola bar nonfat,fndds_cereal_or_granola_bar_nonfat,en,usda_fndds_generated
"Cereal or granola bar, fruit and nut",fndds_cereal_or_granola_bar_fruit_and_nut,en,usda_fndds_exact
Cereal or granola bar fruit and nut,fndds_cereal_or_granola_bar_fruit_and_nut,en,usda_fndds_generated
"Cereal or granola bar, with rice cereal",fndds_cereal_or_granola_bar_with_rice_cereal,en,usda_fndds_exact
Cereal or granola bar with rice cereal,fndds_cereal_or_granola_bar_with_rice_cereal,en,usda_fndds_generated
Cereal or granola bar (Quaker Granola Bites),fndds_cereal_or_granola_bar_quaker_granola_bites,en,usda_fndds_exact
Cereal or granola bar Quaker Granola Bites,fndds_cereal_or_granola_bar_quaker_granola_bites,en,usda_fndds_generated
"Breakfast bar, date, with yogurt coating",fndds_breakfast_bar_date_with_yogurt_coating,en,usda_fndds_exact
Breakfast bar date with yogurt coating,fndds_breakfast_bar_date_with_yogurt_coating,en,usda_fndds_generated
Cereal or granola bar (KIND Fruit and Nut Bar),fndds_cereal_or_granola_bar_kind_fruit_and_nut_bar,en,usda_fndds_exact
Cereal or granola bar KIND Fruit and Nut Bar,fndds_cereal_or_granola_bar_kind_fruit_and_nut_bar,en,usda_fndds_generated
Cereal or granola bar (Kellogg's Special K bar),fndds_cereal_or_granola_bar_kellogg_s_special_k_bar,en,usda_fndds_exact
Cereal or granola bar Kellogg's Special K bar,fndds_cereal_or_granola_bar_kellogg_s_special_k_bar,en,usda_fndds_generated
Nutrition bar (Clif Bar),fndds_nutrition_bar_clif_bar,en,usda_fndds_exact
Nutrition bar Clif Bar,fndds_nutrition_bar_clif_bar,en,usda_fndds_generated
Nutrition bar (PowerBar),fndds_nutrition_bar_powerbar,en,usda_fndds_exact
Nutrition bar PowerBar,fndds_nutrition_bar_powerbar,en,usda_fndds_generated
Nutrition bar (Tiger's Milk),fndds_nutrition_bar_tiger_s_milk,en,usda_fndds_exact
Nutrition bar Tiger's Milk,fndds_nutrition_bar_tiger_s_milk,en,usda_fndds_generated
Cereal or granola bar (Kashi Chewy),fndds_cereal_or_granola_bar_kashi_chewy,en,usda_fndds_exact
Cereal or granola bar Kashi Chewy,fndds_cereal_or_granola_bar_kashi_chewy,en,usda_fndds_generated
Nutrition bar (Balance Original Bar),fndds_nutrition_bar_balance_original_bar,en,usda_fndds_exact
Nutrition bar Balance Original Bar,fndds_nutrition_bar_balance_original_bar,en,usda_fndds_generated
Cereal or granola bar (Kashi Crunchy),fndds_cereal_or_granola_bar_kashi_crunchy,en,usda_fndds_exact
Cereal or granola bar Kashi Crunchy,fndds_cereal_or_granola_bar_kashi_crunchy,en,usda_fndds_generated
Baklava,fndds_baklava,en,usda_fndds_exact
Tiramisu,fndds_tiramisu,en,usda_fndds_exact
Pie shell,fndds_pie_shell,en,usda_fndds_exact
Dessert pizza,fndds_dessert_pizza,en,usda_fndds_exact
"Pie, apple",fndds_pie_apple,en,usda_fndds_exact
Pie apple,fndds_pie_apple,en,usda_fndds_generated
apple Pie,fndds_pie_apple,en,usda_fndds_generated
"Pie, berry",fndds_pie_berry,en,usda_fndds_exact
Pie berry,fndds_pie_berry,en,usda_fndds_generated
berry Pie,fndds_pie_berry,en,usda_fndds_generated
"Pie, lemon",fndds_pie_lemon,en,usda_fndds_exact
Pie lemon,fndds_pie_lemon,en,usda_fndds_generated
lemon Pie,fndds_pie_lemon,en,usda_fndds_generated
"Pie, peach",fndds_pie_peach,en,usda_fndds_exact
Pie peach,fndds_pie_peach,en,usda_fndds_generated
peach Pie,fndds_pie_peach,en,usda_fndds_generated
"Pie, pecan",fndds_pie_pecan,en,usda_fndds_exact
Pie pecan,fndds_pie_pecan,en,usda_fndds_generated
pecan Pie,fndds_pie_pecan,en,usda_fndds_generated
Ice cream cake,fndds_ice_cream_cake,en,usda_fndds_exact
"Pie, strawberry",fndds_pie_strawberry,en,usda_fndds_exact
Pie strawberry,fndds_pie_strawberry,en,usda_fndds_generated
strawberry Pie,fndds_pie_strawberry,en,usda_fndds_generated
"Cake, cream",fndds_cake_cream,en,usda_fndds_exact
Cake cream,fndds_cake_cream,en,usda_fndds_generated
cream Cake,fndds_cake_cream,en,usda_fndds_generated
"Cake, pound",fndds_cake_pound,en,usda_fndds_exact
Cake pound,fndds_cake_pound,en,usda_fndds_generated
pound Cake,fndds_cake_pound,en,usda_fndds_generated
"Cake, torte",fndds_cake_torte,en,usda_fndds_exact
Cake torte,fndds_cake_torte,en,usda_fndds_generated
torte Cake,fndds_cake_torte,en,usda_fndds_generated
"Pie, cherry",fndds_pie_cherry,en,usda_fndds_exact
Pie cherry,fndds_pie_cherry,en,usda_fndds_generated
cherry Pie,fndds_pie_cherry,en,usda_fndds_generated
"Cake, sponge",fndds_cake_sponge,en,usda_fndds_exact
Cake sponge,fndds_cake_sponge,en,usda_fndds_generated
sponge Cake,fndds_cake_sponge,en,usda_fndds_generated
Pocky,fndds_pocky,en,usda_fndds_exact
Marie biscuit,fndds_marie_biscuit,en,usda_fndds_exact
Anisette toast,fndds_anisette_toast,en,usda_fndds_exact
Graham crackers,fndds_graham_crackers,en,usda_fndds_exact
"Cookie, almond",fndds_cookie_almond,en,usda_fndds_exact
Cookie almond,fndds_cookie_almond,en,usda_fndds_generated
almond Cookie,fndds_cookie_almond,en,usda_fndds_generated
"Cookie, raisin",fndds_cookie_raisin,en,usda_fndds_exact
Cookie raisin,fndds_cookie_raisin,en,usda_fndds_generated
raisin Cookie,fndds_cookie_raisin,en,usda_fndds_generated
"Cookie, animal",fndds_cookie_animal,en,usda_fndds_exact
Cookie animal,fndds_cookie_animal,en,usda_fndds_generated
animal Cookie,fndds_cookie_animal,en,usda_fndds_generated
"Cookie, coconut",fndds_cookie_coconut,en,usda_fndds_exact
Cookie coconut,fndds_cookie_coconut,en,usda_fndds_generated
coconut Cookie,fndds_cookie_coconut,en,usda_fndds_generated
"Cookie, fig bar",fndds_cookie_fig_bar,en,usda_fndds_exact
Cookie fig bar,fndds_cookie_fig_bar,en,usda_fndds_generated
fig bar Cookie,fndds_cookie_fig_bar,en,usda_fndds_generated
"Cookie, fortune",fndds_cookie_fortune,en,usda_fndds_exact
Cookie fortune,fndds_cookie_fortune,en,usda_fndds_generated
fortune Cookie,fndds_cookie_fortune,en,usda_fndds_generated
"Cookie, granola",fndds_cookie_granola,en,usda_fndds_exact
Cookie granola,fndds_cookie_granola,en,usda_fndds_generated
granola Cookie,fndds_cookie_granola,en,usda_fndds_generated
"Cookie, oatmeal",fndds_cookie_oatmeal,en,usda_fndds_exact
Cookie oatmeal,fndds_cookie_oatmeal,en,usda_fndds_generated
"Cookie, pumpkin",fndds_cookie_pumpkin,en,usda_fndds_exact
Cookie pumpkin,fndds_cookie_pumpkin,en,usda_fndds_generated
pumpkin Cookie,fndds_cookie_pumpkin,en,usda_fndds_generated
"Crackers, Cuban",fndds_crackers_cuban,en,usda_fndds_exact
Crackers Cuban,fndds_crackers_cuban,en,usda_fndds_generated
Cuban Crackers,fndds_crackers_cuban,en,usda_fndds_generated
"Cookie, biscotti",fndds_cookie_biscotti,en,usda_fndds_exact
Cookie biscotti,fndds_cookie_biscotti,en,usda_fndds_generated
biscotti Cookie,fndds_cookie_biscotti,en,usda_fndds_generated
"Cookie, macaroon",fndds_cookie_macaroon,en,usda_fndds_exact
Cookie macaroon,fndds_cookie_macaroon,en,usda_fndds_generated
macaroon Cookie,fndds_cookie_macaroon,en,usda_fndds_generated
"Cookie, meringue",fndds_cookie_meringue,en,usda_fndds_exact
Cookie meringue,fndds_cookie_meringue,en,usda_fndds_generated
meringue Cookie,fndds_cookie_meringue,en,usda_fndds_generated
Brioche,fndds_brioche,en,usda_fndds_exact
Churros,fndds_churros,en,usda_fndds_exact
Beignet,fndds_beignet,en,usda_fndds_exact
Croissant,fndds_croissant,en,usda_fndds_exact
Pannetone,fndds_pannetone,en,usda_fndds_exact
"Fritter, plain",fndds_fritter_plain,en,usda_fndds_exact
Fritter plain,fndds_fritter_plain,en,usda_fndds_generated
plain Fritter,fndds_fritter_plain,en,usda_fndds_generated
Doughnut holes,fndds_doughnut_holes,en,usda_fndds_exact
Breakfast tart,fndds_breakfast_tart,en,usda_fndds_exact
"Pastry, puff",fndds_pastry_puff,en,usda_fndds_exact
Pastry puff,fndds_pastry_puff,en,usda_fndds_generated
puff Pastry,fndds_pastry_puff,en,usda_fndds_generated
"Tamale, sweet",fndds_tamale_sweet,en,usda_fndds_exact
Tamale sweet,fndds_tamale_sweet,en,usda_fndds_generated
sweet Tamale,fndds_tamale_sweet,en,usda_fndds_generated
"Fritter, fruit",fndds_fritter_fruit,en,usda_fndds_exact
Fritter fruit,fndds_fritter_fruit,en,usda_fndds_generated
fruit Fritter,fndds_fritter_fruit,en,usda_fndds_generated
"Doughnut, jelly",fndds_doughnut_jelly,en,usda_fndds_exact
Doughnut jelly,fndds_doughnut_jelly,en,usda_fndds_generated
jelly Doughnut,fndds_doughnut_jelly,en,usda_fndds_generated
Cheese pastry puffs,fndds_cheese_pastry_puffs,en,usda_fndds_exact
"Croissant, fruit",fndds_croissant_fruit,en,usda_fndds_exact
Croissant fruit,fndds_croissant_fruit,en,usda_fndds_generated
fruit Croissant,fndds_croissant_fruit,en,usda_fndds_generated
Chocolate candy,fndds_chocolate_candy,en,usda_fndds_exact
Chocolate chips,fndds_chocolate_chips,en,usda_fndds_exact
Dark chocolate candy,fndds_dark_chocolate_candy,en,usda_fndds_exact
Chocolate candy with nuts,fndds_chocolate_candy_with_nuts,en,usda_fndds_exact
"Chocolate candy, fudge",fndds_chocolate_candy_fudge,en,usda_fndds_exact
Chocolate candy fudge,fndds_chocolate_candy_fudge,en,usda_fndds_generated
fudge Chocolate candy,fndds_chocolate_candy_fudge,en,usda_fndds_generated
Chocolate candy with cereal,fndds_chocolate_candy_with_cereal,en,usda_fndds_exact
Dark chocolate candy with nuts,fndds_dark_chocolate_candy_with_nuts,en,usda_fndds_exact
"Chocolate candy, sugar free",fndds_chocolate_candy_sugar_free,en,usda_fndds_exact
Chocolate candy sugar free,fndds_chocolate_candy_sugar_free,en,usda_fndds_generated
sugar free Chocolate candy,fndds_chocolate_candy_sugar_free,en,usda_fndds_generated
Cough drops,fndds_cough_drops,en,usda_fndds_exact
Chewing gum,fndds_chewing_gum,en,usda_fndds_exact
"Candy, mint",fndds_candy_mint,en,usda_fndds_exact
Candy mint,fndds_candy_mint,en,usda_fndds_generated
mint Candy,fndds_candy_mint,en,usda_fndds_generated
"Candy, hard",fndds_candy_hard,en,usda_fndds_exact
Candy hard,fndds_candy_hard,en,usda_fndds_generated
hard Candy,fndds_candy_hard,en,usda_fndds_generated
"Candy, taffy",fndds_candy_taffy,en,usda_fndds_exact
Candy taffy,fndds_candy_taffy,en,usda_fndds_generated
taffy Candy,fndds_candy_taffy,en,usda_fndds_generated
"Candy, cotton",fndds_candy_cotton,en,usda_fndds_exact
Candy cotton,fndds_candy_cotton,en,usda_fndds_generated
cotton Candy,fndds_candy_cotton,en,usda_fndds_generated
"Candy, caramel",fndds_candy_caramel,en,usda_fndds_exact
Candy caramel,fndds_candy_caramel,en,usda_fndds_generated
caramel Candy,fndds_candy_caramel,en,usda_fndds_generated
"Candy, licorice",fndds_candy_licorice,en,usda_fndds_exact
Candy licorice,fndds_candy_licorice,en,usda_fndds_generated
licorice Candy,fndds_candy_licorice,en,usda_fndds_generated
Creamsicle,fndds_creamsicle,en,usda_fndds_exact
Fudgesicle,fndds_fudgesicle,en,usda_fndds_exact
Banana split,fndds_banana_split,en,usda_fndds_exact
"Gelato, vanilla",fndds_gelato_vanilla,en,usda_fndds_exact
Gelato vanilla,fndds_gelato_vanilla,en,usda_fndds_generated
vanilla Gelato,fndds_gelato_vanilla,en,usda_fndds_generated
Ice cream candy bar,fndds_ice_cream_candy_bar,en,usda_fndds_exact
"Ice cream, fried",fndds_ice_cream_fried,en,usda_fndds_exact
Ice cream fried,fndds_ice_cream_fried,en,usda_fndds_generated
fried Ice cream,fndds_ice_cream_fried,en,usda_fndds_generated
"Gelato, chocolate",fndds_gelato_chocolate,en,usda_fndds_exact
Gelato chocolate,fndds_gelato_chocolate,en,usda_fndds_generated
chocolate Gelato,fndds_gelato_chocolate,en,usda_fndds_generated
"Fudgesicle, light",fndds_fudgesicle_light,en,usda_fndds_exact
Fudgesicle light,fndds_fudgesicle_light,en,usda_fndds_generated
light Fudgesicle,fndds_fudgesicle_light,en,usda_fndds_generated
Frozen yogurt sandwich,fndds_frozen_yogurt_sandwich,en,usda_fndds_exact
"Ice cream, chocolate",fndds_ice_cream_chocolate,en,usda_fndds_exact
Ice cream chocolate,fndds_ice_cream_chocolate,en,usda_fndds_generated
chocolate Ice cream,fndds_ice_cream_chocolate,en,usda_fndds_generated
"Sherbet, all flavors",fndds_sherbet_all_flavors,en,usda_fndds_exact
Sherbet all flavors,fndds_sherbet_all_flavors,en,usda_fndds_generated
all flavors Sherbet,fndds_sherbet_all_flavors,en,usda_fndds_generated
Ice cream cookie sandwich,fndds_ice_cream_cookie_sandwich,en,usda_fndds_exact
"Frozen yogurt, vanilla",fndds_frozen_yogurt_vanilla,en,usda_fndds_exact
Frozen yogurt vanilla,fndds_frozen_yogurt_vanilla,en,usda_fndds_generated
vanilla Frozen yogurt,fndds_frozen_yogurt_vanilla,en,usda_fndds_generated
Flan,fndds_flan,en,usda_fndds_exact
Mousse,fndds_mousse,en,usda_fndds_exact
Trifle,fndds_trifle,en,usda_fndds_exact
Haupia,fndds_haupia,en,usda_fndds_exact
Custard,fndds_custard,en,usda_fndds_exact
Meringues,fndds_meringues,en,usda_fndds_exact
Creme brulee,fndds_creme_brulee,en,usda_fndds_exact
Lime souffle,fndds_lime_souffle,en,usda_fndds_exact
Yokan,fndds_yokan,en,usda_fndds_exact
Sorbet,fndds_sorbet,en,usda_fndds_exact
Popsicle,fndds_popsicle,en,usda_fndds_exact
Snow cone,fndds_snow_cone,en,usda_fndds_exact
Italian Ice,fndds_italian_ice,en,usda_fndds_exact
Freezer pop,fndds_freezer_pop,en,usda_fndds_exact
Gelatin dessert,fndds_gelatin_dessert,en,usda_fndds_exact
"Apple, raw",fndds_apple_raw,en,usda_fndds_exact
Apple raw,fndds_apple_raw,en,usda_fndds_generated
raw Apple,fndds_apple_raw,en,usda_fndds_generated
"Apple, baked",fndds_apple_baked,en,usda_fndds_exact
Apple baked,fndds_apple_baked,en,usda_fndds_generated
baked Apple,fndds_apple_baked,en,usda_fndds_generated
Apple pie filling,fndds_apple_pie_filling,en,usda_fndds_exact
"Apple, candied",fndds_apple_candied,en,usda_fndds_exact
Apple candied,fndds_apple_candied,en,usda_fndds_generated
candied Apple,fndds_apple_candied,en,usda_fndds_generated
"Banana, raw",fndds_banana_raw,en,usda_fndds_exact
Banana raw,fndds_banana_raw,en,usda_fndds_generated
raw Banana,fndds_banana_raw,en,usda_fndds_generated
"Banana, baked",fndds_banana_baked,en,usda_fndds_exact
Banana baked,fndds_banana_baked,en,usda_fndds_generated
baked Banana,fndds_banana_baked,en,usda_fndds_generated
"Grapes, raw",fndds_grapes_raw,en,usda_fndds_exact
Grapes raw,fndds_grapes_raw,en,usda_fndds_generated
raw Grapes,fndds_grapes_raw,en,usda_fndds_generated
"Peach, raw",fndds_peach_raw,en,usda_fndds_exact
Peach raw,fndds_peach_raw,en,usda_fndds_generated
raw Peach,fndds_peach_raw,en,usda_fndds_generated
"Nectarine, raw",fndds_nectarine_raw,en,usda_fndds_exact
Nectarine raw,fndds_nectarine_raw,en,usda_fndds_generated
raw Nectarine,fndds_nectarine_raw,en,usda_fndds_generated
"Peach, frozen",fndds_peach_frozen,en,usda_fndds_exact
Peach frozen,fndds_peach_frozen,en,usda_fndds_generated
frozen Peach,fndds_peach_frozen,en,usda_fndds_generated
"Peach, canned, in syrup",fndds_peach_canned_in_syrup,en,usda_fndds_exact
Peach canned in syrup,fndds_peach_canned_in_syrup,en,usda_fndds_generated
in syrup canned Peach,fndds_peach_canned_in_syrup,en,usda_fndds_generated
"Strawberries, canned",fndds_strawberries_canned,en,usda_fndds_exact
Strawberries canned,fndds_strawberries_canned,en,usda_fndds_generated
canned Strawberries,fndds_strawberries_canned,en,usda_fndds_generated
"Strawberries, frozen",fndds_strawberries_frozen,en,usda_fndds_exact
