food_key,source_type,source_reference,source_note,source_review_status
fndds_muffin_fruit,usda_fooddata_central_fndds,2707830,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_muffin_wheat,usda_fooddata_central_fndds,2707835,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4402 (Biscuits, muffins, quick breads).",OFFICIAL_SOURCE_IMPORTED
fndds_dosa_plain,usda_fooddata_central_fndds,2708347,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_crepe_plain,usda_fooddata_central_fndds,2708342,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_waffle_plain,usda_fooddata_central_fndds,2708325,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_pancakes_plain,usda_fooddata_central_fndds,2708304,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_chinese_pancake,usda_fooddata_central_fndds,2708343,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_waffle_fruit,usda_fooddata_central_fndds,2708326,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_pancakes_fruit,usda_fooddata_central_fndds,2708306,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_french_toast_plain,usda_fooddata_central_fndds,2708335,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_french_toast_sticks,usda_fooddata_central_fndds,2708338,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_waffle_cinnamon,usda_fooddata_central_fndds,2708328,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_pancakes_pumpkin,usda_fooddata_central_fndds,2708307,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_waffle_chocolate,usda_fooddata_central_fndds,2708327,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4404 (Pancakes, waffles, French toast).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_crunch,usda_fooddata_central_fndds,2708447,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_granola,usda_fooddata_central_fndds,2708461,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_fruit_rings,usda_fooddata_central_fndds,2708459,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_fruit_crispy,usda_fooddata_central_fndds,2708460,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_cinnamon_toast,usda_fooddata_central_fndds,2708450,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_flavored_puffs,usda_fooddata_central_fndds,2708473,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_chocolate_puffs,usda_fooddata_central_fndds,2708449,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_other_honey,usda_fooddata_central_fndds,2708486,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4602 (Ready-to-eat cereal, higher sugar (>21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_plain_puffs,usda_fooddata_central_fndds,2708478,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_o_s_plain,usda_fooddata_central_fndds,2708448,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_corn_puffs,usda_fooddata_central_fndds,2708454,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_multigrain,usda_fooddata_central_fndds,2708465,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_k_s_plain,usda_fooddata_central_fndds,2708471,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_oat_bunches,usda_fooddata_central_fndds,2708462,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_cereal_oat_squares,usda_fooddata_central_fndds,2708466,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4604 (Ready-to-eat cereal, lower sugar (=<21.2g/100g)).",OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_multigrain,usda_fooddata_central_fndds,2708398,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_reduced_sugar,usda_fooddata_central_fndds,2708397,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_fast_food_plain,usda_fooddata_central_fndds,2708378,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_fast_food_flavored,usda_fooddata_central_fndds,2708379,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_instant_maple_flavored_fat_added,usda_fooddata_central_fndds,2708394,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_instant_fruit_flavored_fat_added,usda_fooddata_central_fndds,2708396,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_instant_maple_flavored_no_added_fat,usda_fooddata_central_fndds,2708393,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_oatmeal_instant_fruit_flavored_no_added_fat,usda_fooddata_central_fndds,2708395,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4802 (Oatmeal).,OFFICIAL_SOURCE_IMPORTED
fndds_upma,usda_fooddata_central_fndds,2709128,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_cream_of_rice,usda_fooddata_central_fndds,2708415,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_hominy_cooked,usda_fooddata_central_fndds,2709933,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_masa_harina_cooked,usda_fooddata_central_fndds,2708376,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_oat_bran_cereal_cooked,usda_fooddata_central_fndds,2708444,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_whole_wheat_cereal_cooked,usda_fooddata_central_fndds,2708442,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_cornmeal_mush_fat_added,usda_fooddata_central_fndds,2708375,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 4804 (Grits and other cooked cereals).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_plain,usda_fooddata_central_fndds,2709422,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_sticks_plain,usda_fooddata_central_fndds,2709444,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_baked_plain,usda_fooddata_central_fndds,2709434,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_unsalted,usda_fooddata_central_fndds,2709438,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_sticks_flavored,usda_fooddata_central_fndds,2709445,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_reduced_fat,usda_fooddata_central_fndds,2709436,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_sticks_fry_shaped,usda_fooddata_central_fndds,2709446,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_popped_plain,usda_fooddata_central_fndds,2709441,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_chips_other_flavored,usda_fooddata_central_fndds,2709426,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5002 (Potato chips).,OFFICIAL_SOURCE_IMPORTED
fndds_soy_chips,usda_fooddata_central_fndds,2707434,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_corn_nuts,usda_fooddata_central_fndds,2708195,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_bean_chips,usda_fooddata_central_fndds,2707428,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_taro_chips,usda_fooddata_central_fndds,2709569,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_shrimp_chips,usda_fooddata_central_fndds,2708246,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_cracker_chips,usda_fooddata_central_fndds,2708293,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_plantain_chips,usda_fooddata_central_fndds,2709563,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_chips_rice,usda_fooddata_central_fndds,2708161,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_vegetable_chips,usda_fooddata_central_fndds,2709447,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_corn_chips_plain,usda_fooddata_central_fndds,2708196,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5004 (Tortilla, corn, other chips).",OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_caramel_coated,usda_fooddata_central_fndds,2708239,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_microwave_plain,usda_fooddata_central_fndds,2708224,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_chocolate_coated,usda_fooddata_central_fndds,2708241,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_ready_to_eat_plain,usda_fooddata_central_fndds,2708232,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_microwave_kettle,usda_fooddata_central_fndds,2708230,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_ready_to_eat_kettle,usda_fooddata_central_fndds,2708238,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_microwave_low_sodium,usda_fooddata_central_fndds,2708226,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_microwave_plain_light,usda_fooddata_central_fndds,2708225,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5006 (Popcorn).,OFFICIAL_SOURCE_IMPORTED
fndds_snack_mix,usda_fooddata_central_fndds,2708213,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzel_chips_hard_plain,usda_fooddata_central_fndds,2708256,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_snack_mix_plain_chex_mix,usda_fooddata_central_fndds,2708291,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_hard_flavored,usda_fooddata_central_fndds,2708252,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_hard_multigrain,usda_fooddata_central_fndds,2708253,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_soft_multigrain,usda_fooddata_central_fndds,2708286,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_soft_gluten_free,usda_fooddata_central_fndds,2708287,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_hard_plain_salted,usda_fooddata_central_fndds,2708249,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzel_chips_hard_flavored,usda_fooddata_central_fndds,2708257,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_hard_yogurt_coated,usda_fooddata_central_fndds,2708262,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_pretzels_hard_cheese_filled,usda_fooddata_central_fndds,2708265,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5008 (Pretzels/snack mix).,OFFICIAL_SOURCE_IMPORTED
fndds_croutons,usda_fooddata_central_fndds,2707697,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_rice_cake,usda_fooddata_central_fndds,2708162,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_rice_paper,usda_fooddata_central_fndds,2708166,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_pita_chips,usda_fooddata_central_fndds,2708215,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_melba_toast,usda_fooddata_central_fndds,2707702,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_bagel_chips,usda_fooddata_central_fndds,2708292,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_popcorn_cake,usda_fooddata_central_fndds,2708165,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_zwieback_toast,usda_fooddata_central_fndds,2707705,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_milk,usda_fooddata_central_fndds,2708159,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_rice,usda_fooddata_central_fndds,2708163,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_matzo,usda_fooddata_central_fndds,2708158,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_water,usda_fooddata_central_fndds,2708178,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_wheat,usda_fooddata_central_fndds,2708184,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5202 (Crackers, excludes saltines).",OFFICIAL_SOURCE_IMPORTED
fndds_crackers_oyster,usda_fooddata_central_fndds,2708160,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5204 (Saltine crackers).,OFFICIAL_SOURCE_IMPORTED
fndds_crackers_saltine,usda_fooddata_central_fndds,2708167,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5204 (Saltine crackers).,OFFICIAL_SOURCE_IMPORTED
fndds_crackers_saltine_multigrain,usda_fooddata_central_fndds,2708169,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5204 (Saltine crackers).,OFFICIAL_SOURCE_IMPORTED
fndds_crackers_saltine_reduced_fat,usda_fooddata_central_fndds,2708168,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5204 (Saltine crackers).,OFFICIAL_SOURCE_IMPORTED
fndds_milk_n_cereal_bar,usda_fooddata_central_fndds,2708086,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_snack_bar_oatmeal,usda_fooddata_central_fndds,2708100,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_cereal_or_granola_bar_nonfat,usda_fooddata_central_fndds,2708103,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_cereal_or_granola_bar_fruit_and_nut,usda_fooddata_central_fndds,2708105,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_cereal_or_granola_bar_with_rice_cereal,usda_fooddata_central_fndds,2708113,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_cereal_or_granola_bar_quaker_granola_bites,usda_fooddata_central_fndds,2708099,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_breakfast_bar_date_with_yogurt_coating,usda_fooddata_central_fndds,2708115,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
fndds_cereal_or_granola_bar_kind_fruit_and_nut_bar,usda_fooddata_central_fndds,2708090,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 5402 (Cereal bars).,OFFICIAL_SOURCE_IMPORTED
