portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_pie_pecan_100g,fndds_pie_pecan,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_cake_100g,fndds_ice_cream_cake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_strawberry_100g,fndds_pie_strawberry,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cake_cream_100g,fndds_cake_cream,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cake_pound_100g,fndds_cake_pound,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cake_torte_100g,fndds_cake_torte,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pie_cherry_100g,fndds_pie_cherry,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cake_sponge_100g,fndds_cake_sponge,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pocky_100g,fndds_pocky,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_marie_biscuit_100g,fndds_marie_biscuit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_anisette_toast_100g,fndds_anisette_toast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_graham_crackers_100g,fndds_graham_crackers,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_almond_100g,fndds_cookie_almond,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_raisin_100g,fndds_cookie_raisin,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_animal_100g,fndds_cookie_animal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_coconut_100g,fndds_cookie_coconut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_fig_bar_100g,fndds_cookie_fig_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_fortune_100g,fndds_cookie_fortune,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_granola_100g,fndds_cookie_granola,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_oatmeal_100g,fndds_cookie_oatmeal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_pumpkin_100g,fndds_cookie_pumpkin,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_crackers_cuban_100g,fndds_crackers_cuban,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_biscotti_100g,fndds_cookie_biscotti,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_macaroon_100g,fndds_cookie_macaroon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cookie_meringue_100g,fndds_cookie_meringue,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_brioche_100g,fndds_brioche,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_churros_100g,fndds_churros,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beignet_100g,fndds_beignet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_croissant_100g,fndds_croissant,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pannetone_100g,fndds_pannetone,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fritter_plain_100g,fndds_fritter_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_doughnut_holes_100g,fndds_doughnut_holes,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_breakfast_tart_100g,fndds_breakfast_tart,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pastry_puff_100g,fndds_pastry_puff,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamale_sweet_100g,fndds_tamale_sweet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fritter_fruit_100g,fndds_fritter_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_doughnut_jelly_100g,fndds_doughnut_jelly,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_pastry_puffs_100g,fndds_cheese_pastry_puffs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_croissant_fruit_100g,fndds_croissant_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_candy_100g,fndds_chocolate_candy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_chips_100g,fndds_chocolate_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_dark_chocolate_candy_100g,fndds_dark_chocolate_candy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_candy_with_nuts_100g,fndds_chocolate_candy_with_nuts,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_candy_fudge_100g,fndds_chocolate_candy_fudge,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_candy_with_cereal_100g,fndds_chocolate_candy_with_cereal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_dark_chocolate_candy_with_nuts_100g,fndds_dark_chocolate_candy_with_nuts,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chocolate_candy_sugar_free_100g,fndds_chocolate_candy_sugar_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cough_drops_100g,fndds_cough_drops,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chewing_gum_100g,fndds_chewing_gum,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_mint_100g,fndds_candy_mint,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_hard_100g,fndds_candy_hard,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_taffy_100g,fndds_candy_taffy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_cotton_100g,fndds_candy_cotton,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_caramel_100g,fndds_candy_caramel,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_candy_licorice_100g,fndds_candy_licorice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_creamsicle_100g,fndds_creamsicle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fudgesicle_100g,fndds_fudgesicle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_banana_split_100g,fndds_banana_split,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_gelato_vanilla_100g,fndds_gelato_vanilla,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_candy_bar_100g,fndds_ice_cream_candy_bar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_fried_100g,fndds_ice_cream_fried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_gelato_chocolate_100g,fndds_gelato_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fudgesicle_light_100g,fndds_fudgesicle_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frozen_yogurt_sandwich_100g,fndds_frozen_yogurt_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_chocolate_100g,fndds_ice_cream_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sherbet_all_flavors_100g,fndds_sherbet_all_flavors,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_cookie_sandwich_100g,fndds_ice_cream_cookie_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frozen_yogurt_vanilla_100g,fndds_frozen_yogurt_vanilla,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_flan_100g,fndds_flan,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mousse_100g,fndds_mousse,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_trifle_100g,fndds_trifle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_haupia_100g,fndds_haupia,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_custard_100g,fndds_custard,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_meringues_100g,fndds_meringues,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_creme_brulee_100g,fndds_creme_brulee,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lime_souffle_100g,fndds_lime_souffle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yokan_100g,fndds_yokan,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sorbet_100g,fndds_sorbet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_popsicle_100g,fndds_popsicle,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_snow_cone_100g,fndds_snow_cone,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_italian_ice_100g,fndds_italian_ice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_freezer_pop_100g,fndds_freezer_pop,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_gelatin_dessert_100g,fndds_gelatin_dessert,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_raw_100g,fndds_apple_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_baked_100g,fndds_apple_baked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_pie_filling_100g,fndds_apple_pie_filling,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_candied_100g,fndds_apple_candied,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_banana_raw_100g,fndds_banana_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_banana_baked_100g,fndds_banana_baked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_grapes_raw_100g,fndds_grapes_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peach_raw_100g,fndds_peach_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nectarine_raw_100g,fndds_nectarine_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peach_frozen_100g,fndds_peach_frozen,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peach_canned_in_syrup_100g,fndds_peach_canned_in_syrup,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_strawberries_canned_100g,fndds_strawberries_canned,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_strawberries_frozen_100g,fndds_strawberries_frozen,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cranberry_sauce_100g,fndds_cranberry_sauce,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_blueberries_raw_100g,fndds_blueberries_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cranberries_raw_100g,fndds_cranberries_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_raspberries_raw_100g,fndds_raspberries_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_blackberries_raw_100g,fndds_blackberries_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lime_raw_100g,fndds_lime_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lemon_raw_100g,fndds_lemon_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_orange_raw_100g,fndds_orange_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kumquat_raw_100g,fndds_kumquat_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tangerine_raw_100g,fndds_tangerine_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_watermelon_raw_100g,fndds_watermelon_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_melon_frozen_100g,fndds_melon_frozen,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_honeydew_melon_raw_100g,fndds_honeydew_melon_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_date_100g,fndds_date,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_raisins_100g,fndds_raisins,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_banana_chips_100g,fndds_banana_chips,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fig_dried_100g,fndds_fig_dried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pear_dried_100g,fndds_pear_dried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_dried_100g,fndds_apple_dried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mango_dried_100g,fndds_mango_dried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lychee_100g,fndds_lychee,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rhubarb_100g,fndds_rhubarb,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fig_raw_100g,fndds_fig_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamarind_100g,fndds_tamarind,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
